BREAK_DATE,BREAK_YEAR,LON,LAT
2014/10/12,2014,-79.4721219038,43.7723785527
2006/03/02,2006,-79.4677283279,43.772429314
2012/01/13,2012,-79.4381337289,43.7724706122
1993/10/05,1993,-79.4287564862,43.7724806636
1991/07/11,1991,-79.5253239787,43.7725184875
1995/12/28,1995,-79.4326146192,43.7725353603
2011/02/03,2011,-79.4283643498,43.7725602373
1997/01/19,1997,-79.4282945262,43.7725761752
2002/02/02,2002,-79.4391931794,43.7726176087
1997/02/02,1997,-79.4281080277,43.7726187511
1995/03/08,1995,-79.4391965687,43.7726195277
1994/01/05,1994,-79.4706904784,43.7726664304
1999/04/06,1999,-79.4413245565,43.7726771548
2003/10/02,2003,-79.4318902756,43.7726980285
2008/10/26,2008,-79.4316920708,43.7727428964
1998/01/26,1998,-79.4409170709,43.7727681039
1995/05/29,1995,-79.5336555499,43.7728142762
2000/12/13,2000,-79.4286104364,43.7728240955
2016/06/13,2016,-79.4271408984,43.7728391389
2014/12/09,2014,-79.4270974964,43.7728490216
2011/01/10,2011,-79.4800081139,43.7728565581
2011/07/12,2011,-79.4403418069,43.7728744305
1995/11/16,1995,-79.431096849,43.7728760635
2011/10/04,2011,-79.4401172692,43.7728811926
2010/01/14,2010,-79.448548071,43.7728882476
2002/12/27,2002,-79.4309137046,43.7729153937
2004/01/15,2004,-79.4307289319,43.7729550737
1992/04/08,1992,-79.4377925642,43.7729807505
2014/10/17,2014,-79.4726985507,43.7730014798
2005/10/21,2005,-79.4535776885,43.7730436772
2003/01/21,2003,-79.4375011986,43.7730459789
2013/06/16,2013,-79.5268972407,43.7730531374
2005/02/01,2005,-79.4301954792,43.7730737215
2010/01/24,2010,-79.4406851267,43.7731135916
1999/02/04,1999,-79.5315789678,43.7731558817
2013/06/11,2013,-79.4556282539,43.7731586368
2007/04/11,2007,-79.4296621195,43.7731924063
2009/10/10,2009,-79.4427024575,43.7732018904
1993/09/14,1993,-79.4554430004,43.7732184046
1997/01/12,1997,-79.4482874251,43.7732269591
1992/01/16,1992,-79.4679336807,43.7732935187
1996/11/27,1996,-79.531074541,43.7733436521
1999/11/25,1999,-79.476363806,43.7733649866
2004/01/17,2004,-79.4763662383,43.77337064
1991/06/30,1991,-79.5308477595,43.7733908613
1999/11/07,1999,-79.4394820133,43.7733984186
2014/04/15,2014,-79.4288105193,43.7733985296
1993/06/27,1993,-79.5307666922,43.7734074304
2007/03/18,2007,-79.4461000527,43.7734180769
2012/10/22,2012,-79.4358451641,43.7734192041
1995/02/09,1995,-79.4345087571,43.7734321718
1992/03/07,1992,-79.4284511286,43.7734638136
1993/09/02,1993,-79.4243277444,43.7734689689
1993/12/27,1993,-79.4407723797,43.7734724368
2008/02/25,2008,-79.4358295894,43.773510356
2001/12/31,2001,-79.4340103748,43.7735278917
2008/03/10,2008,-79.4484191306,43.7735402173
2003/05/02,2003,-79.4262283288,43.773554955
2001/10/28,2001,-79.4395374637,43.7735858531
2014/01/22,2014,-79.4289781008,43.7737374564
1997/09/21,1997,-79.4485017885,43.7737403718
1999/02/25,1999,-79.4329165438,43.7737745623
1996/01/14,1996,-79.4359452983,43.773829473
2008/12/16,2008,-79.4756169385,43.7738310967
2008/12/11,2008,-79.4755127209,43.7738537109
2003/04/13,2003,-79.4531945446,43.7738797759
2003/09/13,2003,-79.4532274182,43.773889079
2004/01/24,2004,-79.4262678636,43.7738922071
1998/09/23,1998,-79.4532662531,43.7739000678
2004/02/27,2004,-79.4262713743,43.773906098
2009/09/27,2009,-79.4680665835,43.7739154399
1996/02/12,1996,-79.4373573774,43.7739600306
2002/11/14,2002,-79.4706241277,43.77396291
2000/05/01,2000,-79.4290835991,43.773975426
1999/01/10,1999,-79.4320085629,43.7739760579
2010/01/20,2010,-79.4486084377,43.7739963346
2000/12/27,2000,-79.4318296018,43.7740158874
1998/06/24,1998,-79.5277727769,43.7740181786
1992/01/08,1992,-79.4346618725,43.7740291217
2015/07/30,2015,-79.4731434112,43.7740415147
2011/02/01,2011,-79.4414927497,43.7740584838
2013/12/12,2013,-79.4681013307,43.7740780354
1990/09/25,1990,-79.4743482188,43.7741109421
1997/12/15,1997,-79.4360530817,43.7741290483
2005/01/31,2005,-79.425626846,43.7741312758
1999/09/11,1999,-79.4263276751,43.7741342494
1998/12/01,1998,-79.4312807684,43.7741380286
2016/11/17,2016,-79.4364368148,43.7741644236
1998/05/11,1998,-79.5270124933,43.7741697231
2014/03/24,2014,-79.4406446132,43.7742451524
2014/11/29,2014,-79.4681397478,43.774245354
2006/03/10,2006,-79.5265773868,43.77425768
1999/02/02,1999,-79.4487243139,43.7742710489
2011/12/01,2011,-79.4533255081,43.7742795088
1995/01/03,1995,-79.4429774479,43.7742863419
1991/05/22,1991,-79.4681625142,43.7743367456
2009/01/07,2009,-79.427709127,43.774439204
2010/01/14,2010,-79.4723620141,43.7745562944
1999/12/19,1999,-79.4362063908,43.774573407
2013/12/30,2013,-79.4682360193,43.7746318076
1990/09/13,1990,-79.4734061014,43.7746660445
2002/02/08,2002,-79.4338924985,43.7746771352
2007/01/18,2007,-79.5243517331,43.7747097386
2005/05/21,2005,-79.4940926652,43.7747273381
1999/12/20,1999,-79.4382404601,43.7747844035
2007/12/31,2007,-79.4363045398,43.7748576847
1998/08/30,1998,-79.4329864612,43.7748804022
1999/12/20,1999,-79.4263765917,43.7749030762
2016/01/05,2016,-79.4263021207,43.7749193122
2009/10/25,2009,-79.4693927974,43.7750210532
1995/11/19,1995,-79.4693433736,43.7750322065
2004/03/11,2004,-79.4683465111,43.7750685266
1994/02/10,1994,-79.4320788301,43.7750840115
2000/08/22,2000,-79.4295506007,43.7751154708
2002/08/31,2002,-79.4689308152,43.7751248692
1992/02/19,1992,-79.425273974,43.7751491642
2008/12/17,2008,-79.425209984,43.7751635139
2011/02/07,2011,-79.4406314092,43.7751725572
1999/01/04,1999,-79.4364945764,43.7751939451
1996/05/26,1996,-79.4488943901,43.7752187168
1995/02/11,1995,-79.4313519764,43.7752470297
1993/02/14,1993,-79.4313371152,43.7752503599
1992/06/29,1992,-79.4247863563,43.7752585321
1992/12/04,1992,-79.4736565365,43.7752645906
1990/01/08,1990,-79.427937023,43.7753535523
2000/10/01,2000,-79.4279394261,43.7753592876
2004/01/21,2004,-79.4403540698,43.775367679
2009/02/09,2009,-79.4394981769,43.7754274246
2011/03/07,2011,-79.4393215864,43.775466506
2006/10/31,2006,-79.4929992895,43.7754896384
1999/01/24,1999,-79.4264338171,43.7755530281
2007/08/11,2007,-79.4391985417,43.7755942922
2004/01/19,2004,-79.4281033993,43.7757512281
2003/02/09,2003,-79.4902154166,43.776041492
2000/01/25,2000,-79.4276018508,43.776075274
1997/12/08,1997,-79.4740027903,43.7760851339
2014/03/29,2014,-79.4322280894,43.7761139932
1995/09/05,1995,-79.4740231036,43.7761323056
1991/09/17,1991,-79.4740255233,43.776137941
1995/12/18,1995,-79.4321023568,43.7761419179
1999/01/18,1999,-79.4320875083,43.7761452122
2001/02/07,2001,-79.4897110612,43.7761528392
1998/11/15,1998,-79.4434875597,43.7761969164
2005/03/07,2005,-79.4269443301,43.7762224051
2002/08/23,2002,-79.4912111517,43.7763453044
1995/12/14,1995,-79.4420278211,43.7763675212
2004/03/11,2004,-79.4318547299,43.7763812685
2011/01/29,2011,-79.4308618586,43.7764174923
2007/01/16,2007,-79.4307924191,43.7764329156
2015/08/08,2015,-79.4301057002,43.7764776009
2009/12/02,2009,-79.468708759,43.7765311281
2005/02/26,2005,-79.4366102074,43.7765462711
1994/02/19,1994,-79.4366126364,43.776551889
1998/08/04,1998,-79.4912569884,43.7765720585
2012/12/04,2012,-79.4268705282,43.7765726581
1999/08/10,1999,-79.4912584778,43.7765796196
2013/03/07,2013,-79.4319053803,43.7765857044
2002/09/12,2002,-79.4912599796,43.7765871717
2002/10/09,2002,-79.4912614691,43.7765947328
2009/05/16,2009,-79.4687255163,43.7765985732
2002/02/16,2002,-79.4755206426,43.7766278805
2006/02/16,2006,-79.4269000762,43.7766420273
2003/10/17,2003,-79.4269024918,43.7766476995
2014/02/12,2014,-79.4366610983,43.7766640796
2004/07/12,2004,-79.4418984769,43.7766916077
2006/12/22,2006,-79.4366762857,43.7766992407
1993/02/19,1993,-79.4366787147,43.7767048586
2013/01/14,2013,-79.4869182523,43.7767793319
2004/02/15,2004,-79.4414085902,43.7767988825
2011/12/01,2011,-79.4865722419,43.7768552733
1991/03/16,1991,-79.4367459707,43.776860547
1991/08/14,1991,-79.4864723709,43.7768771299
2013/02/11,2013,-79.4367668372,43.7769088513
2007/09/29,2007,-79.4862257133,43.7769318584
2012/02/07,2012,-79.4861468351,43.7769495154
2013/11/07,2013,-79.4739047674,43.7769763694
1997/01/20,1997,-79.4270625434,43.7770234364
2005/02/09,2005,-79.4320191286,43.7770448482
2015/11/17,2015,-79.4886466196,43.7771449937
2006/12/20,2006,-79.4848614205,43.7772371592
2005/04/05,2005,-79.4947419065,43.7773059386
2000/06/02,2000,-79.4369538631,43.7773418185
2006/01/07,2006,-79.4849106461,43.7774805037
2013/05/03,2013,-79.4849430146,43.7776454244
1996/08/12,1996,-79.4882287493,43.7777387776
1999/05/14,1999,-79.4850055749,43.7779661705
2003/12/10,2003,-79.489818041,43.7780100016
2003/02/20,2003,-79.4897545345,43.7780242349
2009/07/01,2009,-79.4893559319,43.778113613
1997/11/10,1997,-79.4892782598,43.7781310288
1993/03/23,1993,-79.4892634142,43.7781343577
1999/10/15,1999,-79.4892485687,43.7781376866
2011/03/31,2011,-79.4319409287,43.7781723732
1991/01/10,1991,-79.4430904542,43.7782303467
1999/05/23,1999,-79.4888024555,43.7782360128
2008/06/01,2008,-79.4888024555,43.7782360128
2005/01/31,2005,-79.4315282234,43.7782367125
1993/04/16,1993,-79.4315185927,43.778238912
2001/01/01,2001,-79.4314889058,43.7782455281
2011/02/14,2011,-79.4314282627,43.7782590352
1995/06/20,1995,-79.4313209114,43.7782829533
2009/10/11,2009,-79.42855135,43.7782978094
1993/06/14,1993,-79.4309489469,43.7783658286
1995/09/18,1995,-79.4424288676,43.7783795006
2015/12/08,2015,-79.4308330037,43.7783916551
1998/08/27,1998,-79.4305976467,43.7784440889
1993/06/04,1993,-79.429935238,43.7785916656
1998/02/09,1998,-79.4345871013,43.778647151
1999/02/15,1999,-79.4345894928,43.77865294
1994/07/13,1994,-79.4868055288,43.7786793275
2009/01/18,2009,-79.434641521,43.7787792216
2011/02/03,2011,-79.4289939868,43.7788013575
1999/11/17,1999,-79.485913261,43.7788778105
1994/05/07,1994,-79.4752074626,43.7789288863
2002/02/10,2002,-79.4424334684,43.7789433611
1999/01/09,1999,-79.4283229006,43.7789483107
2005/09/25,2005,-79.428154804,43.7789853913
2005/05/30,2005,-79.4692975776,43.7790223391
1999/03/04,1999,-79.4527256236,43.7790447487
1992/07/18,1992,-79.4527165577,43.7790552679
2004/01/31,2004,-79.4343194271,43.7790959394
2007/01/16,2007,-79.4526641023,43.7791160791
2003/11/03,2003,-79.4338558529,43.7791989819
2003/02/02,2003,-79.4289907576,43.7792071581
1992/02/29,1992,-79.4270225276,43.7792351239
2009/03/03,2009,-79.4268738899,43.7792683286
1996/08/20,1996,-79.4390333391,43.7792892413
2010/06/15,2010,-79.4524891844,43.7793704244
1991/02/02,1991,-79.4394064522,43.7793736919
1990/07/12,1990,-79.4511582241,43.7793786847
1998/02/09,1998,-79.4328233432,43.779428469
2000/12/24,2000,-79.4328084938,43.7794317727
2007/07/08,2007,-79.4516472888,43.7794583113
2015/02/27,2015,-79.444310381,43.7794728204
1991/05/13,1991,-79.4517180977,43.7794766587
1992/03/02,1992,-79.4415911208,43.7795666837
2016/11/08,2016,-79.4694303734,43.7795823941
2014/01/25,2014,-79.4326641023,43.7796613123
1993/06/28,1993,-79.4473070757,43.7796704529
1994/08/16,1994,-79.4491268866,43.7797527235
2002/12/21,2002,-79.4694714237,43.77975553
2002/04/03,2002,-79.4522612947,43.7797700939
2015/03/03,2015,-79.4463153781,43.7798189701
1995/06/21,1995,-79.4280414906,43.7798207208
1995/08/31,1995,-79.4521663903,43.7799297553
2006/01/26,2006,-79.4266687899,43.7799342368
1995/02/02,1995,-79.452159934,43.7799406171
2007/08/11,2007,-79.4462209378,43.7799588517
1991/12/15,1991,-79.4462089558,43.7800075527
1992/01/06,1992,-79.4520991771,43.7800428194
2007/12/11,2007,-79.4520759267,43.7800819383
1994/02/03,1994,-79.431370185,43.7800894904
1999/02/03,1999,-79.4695635751,43.7801340411
2008/02/05,2008,-79.4695635751,43.7801340411
2013/02/01,2013,-79.4297049473,43.7801347849
1993/01/08,1993,-79.4269033102,43.7801987724
2014/03/06,2014,-79.4433432678,43.7802563638
1997/12/08,1997,-79.4327868174,43.7802932518
1990/02/26,1990,-79.4286323702,43.7804495343
2005/05/17,2005,-79.4462333675,43.780537451
1996/05/11,1996,-79.4462341925,43.7805457597
1994/01/18,1994,-79.4431359718,43.7805691718
2000/12/31,2000,-79.4272459488,43.7806184914
1994/03/10,1994,-79.4285629174,43.7806255345
1991/10/18,1991,-79.4285480793,43.7806288106
1998/11/15,1998,-79.4427366706,43.7806589165
1993/12/30,1993,-79.4446030084,43.7806784666
2007/08/21,2007,-79.4424406085,43.7807248393
2014/03/19,2014,-79.4397514574,43.7807251276
2008/09/08,2008,-79.4697095581,43.7807389085
1995/01/23,1995,-79.4421750406,43.7807831896
2014/03/10,2014,-79.441633451,43.7809021788
1990/01/02,1990,-79.4398058524,43.7809055808
2011/11/29,2011,-79.4389667514,43.7809093389
1993/02/25,1993,-79.4398081572,43.7809116037
2002/12/23,2002,-79.4385931362,43.7809677223
2004/04/19,2004,-79.4267050857,43.7810376775
1993/06/24,1993,-79.4463998174,43.7810878191
2001/10/15,2001,-79.4447123302,43.7810914611
2010/04/28,2010,-79.4461527369,43.7810999719
2010/11/20,2010,-79.4447771344,43.7811226067
2011/07/25,2011,-79.441188735,43.7811509665
2010/02/13,2010,-79.4399095878,43.7811760749
2015/11/18,2015,-79.4698145842,43.7811917767
2007/10/28,2007,-79.4464371831,43.7811953446
1991/01/03,1991,-79.4853279639,43.7812093247
1998/09/25,1998,-79.4510531329,43.7812889133
2000/11/17,2000,-79.4254529731,43.7813130223
1992/07/27,1992,-79.4249407074,43.7814256721
2003/07/12,2003,-79.4359839255,43.7815060686
1995/12/11,1995,-79.4429174361,43.7815163977
1993/07/20,1993,-79.4429025991,43.781519702
1993/02/07,1993,-79.4427318807,43.7815577686
2005/10/04,2005,-79.4507009691,43.7816045039
1994/03/11,1994,-79.4423959189,43.7816326915
1994/03/22,1994,-79.4422264275,43.7816704984
1993/06/25,1993,-79.4505967039,43.781697942
2003/03/06,2003,-79.4854315246,43.7817396101
2013/06/08,2013,-79.4414366731,43.7817554727
1992/04/23,1992,-79.4417220267,43.7817829301
2014/03/17,2014,-79.4353654504,43.7817962374
2010/10/03,2010,-79.4854472896,43.7818195085
2003/08/15,2003,-79.44140119,43.781851522
2006/04/10,2006,-79.4501119122,43.7818632419
2003/09/13,2003,-79.4501714914,43.7818655645
2007/11/30,2007,-79.450181616,43.7818659562
1993/05/21,1993,-79.4500004195,43.78187311
2003/03/31,2003,-79.4499887774,43.7818752829
2007/05/08,2007,-79.4499887774,43.7818752829
2001/09/17,2001,-79.4499771228,43.7818774648
2004/04/17,2004,-79.4499654806,43.7818796377
2003/06/06,2003,-79.4499538384,43.7818818106
1992/07/29,1992,-79.4466743323,43.7818924838
1999/09/16,1999,-79.4779449159,43.7819526049
1996/05/10,1996,-79.4467078919,43.7819625721
2010/07/04,2010,-79.444937798,43.7819704829
2001/12/31,2001,-79.4336413024,43.7820382443
2012/07/21,2012,-79.4700120294,43.7820885255
1995/12/01,1995,-79.4334176116,43.7820887834
1990/09/26,1990,-79.4292056009,43.7821142196
1996/08/01,1996,-79.4488711789,43.7821199218
2014/12/22,2014,-79.4332834436,43.782123031
2002/05/07,2002,-79.4700262456,43.7821531002
2015/02/05,2015,-79.4450219409,43.7823083874
2005/01/25,2005,-79.4501809991,43.782321755
2001/01/21,2001,-79.4437002145,43.782324847
1993/07/22,1993,-79.4281154934,43.7823571336
2001/03/26,2001,-79.4419823505,43.782473356
1992/12/09,1992,-79.4374630492,43.7824738979
1998/05/08,1998,-79.4275769655,43.7824772355
1999/11/18,1999,-79.4790628462,43.7825056088
1992/08/24,1992,-79.4790655914,43.7825069596
1990/06/28,1990,-79.4790710694,43.782509652
1990/12/25,1990,-79.4790765598,43.7825123534
2002/01/19,2002,-79.4334004554,43.782522537
2003/02/03,2003,-79.440827429,43.7825427608
2011/02/07,2011,-79.4408346254,43.7825732318
2002/06/12,2002,-79.4451179352,43.7826939062
2004/04/02,2004,-79.4451197183,43.7827010446
2007/01/23,2007,-79.433476249,43.7827022647
1996/02/19,1996,-79.4408317876,43.7827490841
1999/09/17,1999,-79.4335134581,43.7827905169
2006/04/26,2006,-79.4369835473,43.7828322813
2012/10/22,2012,-79.4256168808,43.7829148596
2016/02/29,2016,-79.4336005891,43.7829971187
1999/04/09,1999,-79.4360980445,43.7830311393
1999/04/08,1999,-79.4360832072,43.7830344076
1996/06/21,1996,-79.4360683699,43.7830376669
2003/02/21,2003,-79.433620315,43.7830438929
1994/03/12,1994,-79.4358769276,43.7830792642
1991/06/08,1991,-79.4422974618,43.7830875787
1993/03/26,1993,-79.4356668987,43.783125153
2010/01/12,2010,-79.4365905616,43.7831700162
2016/11/01,2016,-79.449378206,43.7831786076
1995/03/03,1995,-79.441741428,43.7832134205
1999/01/04,1999,-79.4417265653,43.7832167701
1994/01/10,1994,-79.4288434377,43.7832286547
2016/12/20,2016,-79.4701314264,43.7833003713
1996/04/16,1996,-79.4347740274,43.7833216551
1994/03/31,1994,-79.4345943659,43.7833614654
1997/11/29,1997,-79.4406763597,43.7833729602
2003/02/19,2003,-79.4304855928,43.78339794
2003/06/01,2003,-79.4366969568,43.7834202919
2000/02/08,2000,-79.4367360807,43.7835123499
2013/10/29,2013,-79.4473820372,43.7836148447
1998/12/25,1998,-79.4390930912,43.7836515996
1991/06/30,1991,-79.4385527474,43.7837378111
2003/12/03,2003,-79.4383864785,43.7837733497
1996/05/08,1996,-79.4322892177,43.783807326
2006/11/02,2006,-79.4322821715,43.783808897
2004/07/02,2004,-79.4322438585,43.7838174432
2007/12/20,2007,-79.4380417216,43.7838490734
2009/11/10,2009,-79.4280598953,43.7838526076
1999/12/18,1999,-79.4521004846,43.7838642123
1997/01/19,1997,-79.4521098622,43.7838656569
2008/01/28,2008,-79.4318962335,43.7838936179
1998/09/02,1998,-79.4501645313,43.7838951031
1997/02/02,1997,-79.4523684971,43.7839053827
2007/03/29,2007,-79.4316197221,43.7839533883
2006/11/01,2006,-79.4316075801,43.7839560182
1992/12/11,1992,-79.4307425031,43.7840074574
2012/11/22,2012,-79.4373219283,43.7840083854
2004/10/02,2004,-79.4307449068,43.7840131656
1998/03/29,1998,-79.4372461383,43.784025161
1996/11/12,1996,-79.4487853427,43.784042724
1990/01/19,1990,-79.4367791312,43.7841294118
2007/07/11,2007,-79.451182987,43.7841447522
1993/02/14,1993,-79.436600895,43.7841695139
2003/12/11,2003,-79.4365711828,43.7841762036
2011/01/14,2011,-79.4363668101,43.7842221924
2014/02/24,2014,-79.4363138553,43.7842341079
2016/12/15,2016,-79.4359887106,43.7843072717
1991/04/17,1991,-79.4767874481,43.7843357202
1994/02/01,1994,-79.4357804204,43.7843539295
2007/01/28,2007,-79.4545772707,43.784406987
2012/12/01,2012,-79.43539893,43.784439135
1994/02/01,1994,-79.4522245794,43.7844642716
2012/03/17,2012,-79.439873626,43.7845433891
1993/11/21,1993,-79.4500926614,43.7845898524
2000/11/19,2000,-79.4344998432,43.784639575
2002/10/24,2002,-79.4339322422,43.7847649377
1994/02/27,1994,-79.4387736931,43.7847875242
2006/01/06,2006,-79.4456594793,43.7847975743
2014/01/07,2014,-79.449736407,43.7848103048
2000/08/01,2000,-79.449894824,43.7848180833
2007/12/26,2007,-79.4335852007,43.7848415819
1991/01/25,1991,-79.4281431084,43.7848662123
1998/11/26,1998,-79.4382029938,43.7849138573
2005/02/11,2005,-79.4326177022,43.7850559909
2010/03/05,2010,-79.4537933992,43.7851808459
1993/12/06,1993,-79.4537695969,43.7851858312
2003/01/16,2003,-79.4487078043,43.7852382605
2001/09/16,2001,-79.4542504476,43.7853102565
1995/03/22,1995,-79.4486941699,43.785345547
2009/01/05,2009,-79.4446811034,43.785375625
2001/03/16,2001,-79.4360270659,43.7853927225
2013/01/22,2013,-79.4282739546,43.7854152462
2013/02/25,2013,-79.435850294,43.7854321548
1998/11/24,1998,-79.4404016507,43.7854340977
1997/02/16,1997,-79.4282820556,43.785448562
1996/01/27,1996,-79.4356475307,43.7854773845
2011/01/07,2011,-79.4355350969,43.7855024667
2009/02/02,2009,-79.4396883968,43.7855263982
1994/12/25,1994,-79.4449214392,43.7855368784
1990/04/18,1990,-79.4520325776,43.7855648686
1998/12/27,1998,-79.4520151479,43.7855685869
1998/12/28,1998,-79.4490752723,43.785577728
2014/01/21,2014,-79.4291080923,43.7856143079
2014/01/23,2014,-79.4290936031,43.7856174346
2001/07/12,2001,-79.4475456325,43.785637282
1991/07/16,1991,-79.4391212849,43.7856510789
2009/11/08,2009,-79.4507033656,43.7856551853
2014/03/06,2014,-79.4288805246,43.785664131
2007/02/12,2007,-79.4283534196,43.7857598103
1991/12/23,1991,-79.4547067969,43.7857842299
1997/10/26,1997,-79.4428200516,43.7857847058
2008/01/28,2008,-79.4458832909,43.7857868174
1991/10/10,1991,-79.4384230174,43.7858069825
1995/10/01,1995,-79.4294841516,43.7858124301
1992/12/19,1992,-79.4486422362,43.7858223548
2004/11/15,2004,-79.4486416939,43.7858317157
1991/07/18,1991,-79.4497986832,43.7858666012
1993/02/22,1993,-79.4465060193,43.7858724384
1995/01/10,1995,-79.4547963463,43.7858771649
1993/03/14,1993,-79.4562693934,43.7859353549
1993/07/25,1993,-79.4406296465,43.785972676
1996/02/02,1996,-79.437623654,43.7859863832
1994/01/08,1994,-79.429541798,43.786066917
1994/11/11,1994,-79.4458034396,43.7860672091
2009/08/05,2009,-79.4457852359,43.7860710089
1996/12/30,1996,-79.428426036,43.7860841288
2015/02/26,2015,-79.4450686403,43.7861075688
2006/10/29,2006,-79.4550971037,43.7861253347
2007/01/16,2007,-79.4454981436,43.7861309068
2000/12/01,2000,-79.4551155597,43.786133641
2010/03/06,2010,-79.4459760166,43.7861497183
2015/02/18,2015,-79.436852745,43.7861572379
2000/12/03,2000,-79.445322681,43.7861675198
1991/07/22,1991,-79.4324815071,43.7861896821
2007/07/16,2007,-79.4295776548,43.7862249079
2003/01/25,2003,-79.4407436359,43.7862415678
1991/09/19,1991,-79.4271784474,43.7862429813
1993/11/18,1993,-79.4449842359,43.7862444252
2003/02/20,2003,-79.4363331136,43.7862726173
1991/02/07,1991,-79.4361425945,43.7863153759
1992/03/20,1992,-79.4244737709,43.7863187233
2007/04/11,2007,-79.4445279352,43.7863443154
1997/12/19,1997,-79.4284837088,43.786344403
2011/12/25,2011,-79.4284837088,43.786344403
1993/01/13,1993,-79.4556849618,43.7863470988
1990/11/28,1990,-79.4442832589,43.7863997513
2010/03/30,2010,-79.4322956653,43.7864392861
1992/07/06,1992,-79.4313613149,43.786441196
1992/03/11,1992,-79.4440657467,43.7864490535
1998/12/26,1998,-79.4440508812,43.7864524218
2002/12/18,2002,-79.4440360156,43.78645579
2015/11/27,2015,-79.4354907728,43.7864574672
1991/11/11,1991,-79.4451546969,43.7864660219
2006/03/17,2006,-79.4451552783,43.7864683985
1998/03/31,1998,-79.424568941,43.7865414986
2013/02/01,2013,-79.455802517,43.7865471358
2001/11/08,2001,-79.4245737726,43.7865528246
1998/04/07,1998,-79.4245762008,43.7865584877
2016/01/13,2016,-79.4726344045,43.7865585792
2015/02/18,2015,-79.4307975555,43.7865637199
2003/03/28,2003,-79.4245810324,43.7865698137
2001/02/27,2001,-79.439276796,43.7865738147
1998/11/05,1998,-79.4434679498,43.7865835825
2007/08/11,2007,-79.4380310773,43.7865931253
2008/03/05,2008,-79.4306213442,43.7866020146
2004/08/14,2004,-79.4246043356,43.7866243462
1994/03/29,1994,-79.4430673248,43.7866736049
1994/06/24,1994,-79.4271479086,43.7866911539
1993/12/13,1993,-79.4271487591,43.786696789
1996/10/30,1996,-79.4419185468,43.7867077641
1994/03/11,1994,-79.4298996197,43.7867606351
1996/11/10,1996,-79.4426533215,43.7867663386
2007/12/08,2007,-79.439560575,43.7867850769
2015/01/26,2015,-79.4425444213,43.7867905803
2007/12/04,2007,-79.4424468668,43.7868122965
1990/12/31,1990,-79.4420399055,43.7869030454
1992/06/16,1992,-79.4420250421,43.7869063769
1992/03/08,1992,-79.4291528332,43.7869241038
2014/03/25,2014,-79.4418760122,43.7869397245
2010/01/21,2010,-79.4381783075,43.7869483291
1995/12/14,1995,-79.4418280524,43.7869504497
2003/06/02,2003,-79.4418132014,43.7869537722
2015/02/18,2015,-79.4461848553,43.786954538
1991/01/04,1991,-79.4381937851,43.7869818568
2013/12/23,2013,-79.4287776595,43.787007347
2007/10/24,2007,-79.4372084488,43.7870368065
2000/01/23,2000,-79.4328647446,43.787041624
2010/12/20,2010,-79.4617123478,43.7870933769
2010/03/30,2010,-79.4324724856,43.787128227
1997/08/28,1997,-79.4248417555,43.7871800354
1995/02/03,1995,-79.4248441713,43.7871856984
2012/12/02,2012,-79.4364298329,43.787204906
2008/12/26,2008,-79.4406097591,43.78722796
2009/01/30,2009,-79.4609722065,43.7872525001
2013/02/25,2013,-79.4361839048,43.7872584218
1995/03/04,1995,-79.4276469134,43.7872585404
1994/11/14,1994,-79.424882726,43.7872758568
1996/03/14,1996,-79.4606141491,43.7873294725
1994/11/05,1994,-79.4249155446,43.7873526005
1996/11/04,1996,-79.4249230647,43.7873702018
2010/10/24,2010,-79.4398521035,43.7874025908
1998/08/20,1998,-79.4312092222,43.7874094176
1994/07/25,1994,-79.4249504075,43.7874341429
2007/02/03,2007,-79.4600524018,43.7874502297
1995/03/04,1995,-79.4600223417,43.7874567006
2000/11/05,2000,-79.4352237606,43.78747126
2010/08/27,2010,-79.4492740979,43.7874719686
2005/02/06,2005,-79.4308098625,43.787497466
1994/01/13,1994,-79.4384256226,43.7874993077
2005/02/08,2005,-79.4307954336,43.7875006526
2000/06/28,2000,-79.430645925,43.7875336852
1994/03/23,1994,-79.4249977583,43.7875451799
1991/10/14,1991,-79.4348221334,43.7875615093
2008/01/15,2008,-79.4304553786,43.7875758015
1990/11/04,1990,-79.4250265645,43.7876106706
2009/01/14,2009,-79.4592781436,43.787616436
1990/01/31,1990,-79.4547855076,43.7876677384
2004/06/08,2004,-79.4297602882,43.7877305099
2008/04/14,2008,-79.4542944978,43.7877739268
1991/12/26,1991,-79.4294608644,43.787796659
1995/09/14,1995,-79.4293278933,43.7878260265
1999/07/26,1999,-79.4293130413,43.7878293115
2010/12/28,2010,-79.4581266801,43.7878661969
1997/01/19,1997,-79.4385956518,43.7878734972
1999/10/25,1999,-79.433343179,43.7878899793
1997/12/07,1997,-79.4331216937,43.7879385427
2003/02/22,2003,-79.4576765337,43.7879638592
2007/10/11,2007,-79.4326906671,43.7880349396
2003/02/12,2003,-79.4251842455,43.7880400145
1991/04/14,1991,-79.4552161667,43.7880637255
1990/12/30,1990,-79.4571667326,43.7880744548
1997/12/04,1997,-79.4281751991,43.7880819916
1994/02/26,1994,-79.4324063119,43.7881008012
1995/01/26,1995,-79.4569984187,43.7881109775
1996/01/08,1996,-79.4280369949,43.7881130101
1997/07/07,1997,-79.4322788489,43.7881303291
1999/07/31,1999,-79.42782785,43.7881591042
1999/01/07,1999,-79.427813023,43.788162317
